timestamp_derived,log_record_type,request_id,organization_id,organization_name,organization_status,organization_edition,organization_country_code,organization_language_locale,organization_time_zone,organization_instance,organization_type,cloned_from_organization_id,user_id_token,user_type,url,package_id,package_version_id,managed_package_namespace,custom_entity,custom_entity_type,operation_type,operation_count,request_status,referrer_uri,session_key,login_key,user_agent,user_country_code,user_time_zone,api_type,api_version,rows_processed,request_size,response_size,http_method,http_status_code,num_fields,app_name,page_app_name,page_context,ui_event_source,ui_event_type,ui_event_sequence_num,target_ui_element,parent_ui_element,page_url,prevpage_url,class_name,method_name,event,event_subscriber,event_count,entry_point,quiddity,num_soql_queries,stack_trace,bulk_job_id,bulk_batch_id,bulk_operation,line_number,interaction_id_token
2025-10-26T12:33:15.602Z,VisualforceRequest,SLB:3dc9f0c1f6e80c036bcc12af016d039b,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33287.0,111779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03T12:55:42.877Z,VisualforceRequest,SLB:d17f83ae72198dadcab435c87a24cd27,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33171.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19T22:16:15.620Z,VisualforceRequest,SLB:f79afeb04c36c8e8a9b2ad83851b0967,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33055.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-23T05:14:10.893Z,VisualforceRequest,SLB:657caac308829f5af5c6d81665488940,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33151.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-27T09:19:35.017Z,VisualforceRequest,SLB:cbba6c044dda7215a7e4af68d42168a6,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33125.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09T10:09:40.350Z,VisualforceRequest,SLB:434bb691a139706fa028c08dd9d0744a,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33143.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-28T08:58:17.524Z,VisualforceRequest,SLB:f96e8c2c9dfb862a0f7ec9790bafc5d4,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33151.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-26T15:42:39.502Z,VisualforceRequest,SLB:24b66ac088838adb4b26ed07cac97f13,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33157.0,111779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-16T08:11:19.124Z,VisualforceRequest,SLB:3e688a89a4b84bcd6419c18926a423cc,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33127.0,111787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27T10:39:40.156Z,VisualforceRequest,SLB:24aa10122b7ffe1929b9b33afbbe1c07,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33209.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02T11:02:30.953Z,VisualforceRequest,SLB:c9b40d26adce5fdef2ce1be743b3cf44,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33169.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-30T11:23:13.567Z,VisualforceRequest,SLB:aac1f614c3023dc5d08d740ea7e815ad,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33109.0,111759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11T06:06:50.951Z,VisualforceRequest,SLB:06968a0488918e8cb3ffb6ee624958f5,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33075.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14T09:47:39.841Z,VisualforceRequest,SLB:9775be05a53a365a2bffe9845b1bde24,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33121.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17T03:08:21.426Z,VisualforceRequest,SLB:6a86f025b3fe97e183da78d526ece889,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33075.0,111774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09T20:00:30.373Z,VisualforceRequest,SLB:3cfa0014eea8f98b515ce7c9c141e0c5,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33091.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27T08:25:12.937Z,ApexExecution,SLB:8f48318adec17f72beaa5d82b623925d,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-08-19T22:16:15.620Z,VisualforceRequest,SLB:f79afeb04c36c8e8a9b2ad83851b0967,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33055.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08T06:58:45.905Z,VisualforceRequest,SLB:9c3ce43e67fafc790ca8f3c9a1d110e8,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33145.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03T01:45:17.364Z,ApexExecution,SLB:5370168358e61101cc597b1f28e2ef8b,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-07-29T19:16:41.658Z,VisualforceRequest,SLB:a7ba1e68b02acab3e4895aeadd4ad253,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33117.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15T23:37:30.140Z,VisualforceRequest,SLB:9ef4fbdfd5eda081fd34dbcaad99d2f2,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33223.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29T11:00:38.528Z,ApexExecution,SLB:e7e9f5834955e8eabe8e899faba1d987,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-11-04T11:50:11.069Z,VisualforceRequest,SLB:0fb03ccdaf550503b27d4d81dfc0d5d9,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33147.0,111775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20T07:32:32.089Z,ApexExecution,SLB:47738f54f611233ae4f31efcf5ee608c,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-07-06T02:57:13.943Z,VisualforceRequest,SLB:57ec8b004509a3b8b46d1620a70036c4,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33161.0,111778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-16T22:36:52.558Z,ApexExecution,SLB:3bf28e096413e4e60bff63974b3c0651,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-10-29T14:39:03.136Z,VisualforceRequest,SLB:3017ea493773d15730e62488ea3d3ec2,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33131.0,111779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09T18:31:52.132Z,VisualforceRequest,SLB:a4ae5eb3b5a7de0ffe32c1f759bdba30,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33145.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10T19:04:39.595Z,VisualforceRequest,SLB:0796ab06c608414ea1ce6424776d83be,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33091.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27T20:07:01.872Z,ApexExecution,SLB:10cce282895abbf9fd2bb44e9812f034,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-10-10T15:01:36.372Z,VisualforceRequest,SLB:1349c68aa66835774bfc9cea74a41078,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33119.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14T23:04:44.691Z,VisualforceRequest,SLB:bca40355a09757d212d3cf945b238f15,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33245.0,111791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02T08:24:44.574Z,VisualforceRequest,SLB:3848f94a6da44f29e120d8d798325077,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33187.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-22T12:37:20.931Z,VisualforceRequest,SLB:db6d60725afaa05268a56609209880cc,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33183.0,111759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29T16:07:27.462Z,VisualforceRequest,SLB:4446ab92b42611a8785726883fd33e1c,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33173.0,111762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08T18:04:17.838Z,VisualforceRequest,SLB:85114703d8c41748d2ba45ed86e76c84,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33265.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-22T18:43:27.354Z,ApexExecution,SLB:bbe3109a9aa536ee39b32c419e0ab939,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,IncomingAlert,ApexClass,,,,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,,,,,,,,,,,,,,,,,,,,,VF- /apex/tdc_tsw__IncomingAlert,V,3.0,,,,,,
2025-08-20T03:00:06.640Z,VisualforceRequest,SLB:ac1e5a50f4fc444c46f68c0709f6c4da,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,/apex/tdc_tsw__IncomingAlert,VisualforcePage,,,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33141.0,111766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02T08:23:01.589Z,VisualforceRequest,SLB:f31386961e6c1e352c541b77aff86d2b,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,Message,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33223.0,111770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-19T16:49:57.762Z,VisualforceRequest,SLB:a31bcf540b4e50420fa46e0e685936ed,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33093.0,111771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-08T20:38:52.159Z,VisualforceRequest,SLB:9c3c4616e7a70b6bbb175dfef22927ef,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33253.0,111783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07T16:50:33.425Z,VisualforceRequest,SLB:60d5490635c793a22c77f8b4f2282ccc,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33153.0,111758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23T08:04:03.854Z,VisualforceRequest,SLB:32faa5ffd3721c19f2cd8653995912c8,00D36000000uslh,United Benefits LLC,Active,Enterprise Edition,US,en_US,America/Chicago,USA470,Production,,005-A9NK6rOE2E+dmcH6FEnrJpj6+Le/4DlDJ1VUDFWCE3E=,Standard,/apex/tdc_tsw__IncomingAlert,03328000000MOrR,04t0I000000o3Pi,tdc_tsw,SMS_APP_Number,CustomObject,SOQL_QUERY,1.0,S,,LLjr0hToIIFAFFeQ,+0KBI0EyQgfw/JMF,,,,,,,33105.0,111779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
